download_count,project
111902,"geojson-pydantic"
111880,"pyarmor-cli-core"
111841,"ocifs"
111749,"flake8-cognitive-complexity"
111724,"dlint"
111476,"functools"
111475,"daal4py"
111453,"aiohttp-session"
111451,"fuzzysearch"
111413,"django-ordered-model"
111401,"alembic-postgresql-enum"
111358,"flake8-class-attributes-order"
111338,"zcbor"
111333,"pyjavaproperties3"
111330,"remote-pdb"
111314,"stdio-proxy"
111243,"patchwork"
111238,"git-filter-repo"
111228,"pyfzf"
111223,"pydoc-markdown"
111133,"daal"
111103,"ciscoconfparse"
111077,"django-split-settings"
111018,"cogapp"
110987,"dynamicprompts"
110973,"cupy-cuda11x"
110967,"watchdog-gevent"
110942,"pgi"
110906,"whisper-normalizer"
110877,"gcloud-rest-bigquery"
110871,"clint"
110806,"pyexcel-xls"
110771,"wordninja"
110737,"pytorch-revgrad"
110683,"scikit-posthocs"
110645,"causalimpact"
110559,"ipyvue"
110521,"django-admin-interface"
110453,"jupyter-kernel-gateway"
110371,"cognitive-complexity"
110301,"flask-log-request-id"
110279,"uproot"
110213,"python-calamine"
110200,"langchain-pinecone"
110162,"ipylab"
110151,"types-stripe"
110090,"ops"
110086,"hypothesis-jsonschema"
110081,"pygeoif"
110005,"doublemetaphone"
109996,"dataset"
109787,"farm-haystack"
109764,"vt-py"
109754,"stestr"
109735,"artifactory"
109705,"emails"
109700,"viztracer"
109684,"sphinx-bootstrap-theme"
109678,"sphinxcontrib-spelling"
109649,"pyroscope-io"
109541,"bpython"
109505,"pycalverter"
109485,"aiodocker"
109407,"pylint-exit"
109406,"kmeans1d"
109208,"mip"
109130,"pyspelling"
109112,"nr-stream"
109088,"bqplot"
109086,"gcloud-rest-taskqueue"
109035,"prophecy-libs"
108993,"zulip"
108917,"nordpool"
108857,"airflow-provider-fivetran-async"
108781,"django-cache-memoize"
108781,"sqlacodegen"
108773,"bleach-allowlist"
108702,"synchronicity"
108693,"pyramid-tm"
108641,"typeapi"
108598,"ipyvuetify"
108565,"slicerator"
108529,"scikit-elm"
108518,"lexery"
108513,"datetime-glob"
108462,"handyspark"
108416,"ttp"
108392,"docspec-python"
108306,"demjson3"
108303,"tortoise-orm"
108299,"airflow-provider-hightouch"
108170,"returns"
108158,"scanpy"
108122,"zlib-ng"
107942,"sqlvalidator"
107930,"apache-airflow-providers-elasticsearch"
107819,"ff3"
107724,"x-clip"
107668,"rst2pdf"
107630,"tensorflow-cpu-aws"
107621,"nr-date"
107534,"pytest-coverage"
107467,"controlnet-aux"
107408,"outdated"
107320,"price-parser"
107250,"ultimate-hosts-blacklist-helpers"
107201,"ultimate-hosts-blacklist-whitelist-dev"
107158,"littleutils"
107152,"azure-mgmt-databricks"
107133,"strsim"
107119,"numpyencoder"
107102,"django-cte"
107082,"mozilla-version"
107071,"ultimate-hosts-blacklist-test-launcher"
107062,"teslajsonpy"
107061,"pixelmatch"
107047,"auto-py-to-exe"
107044,"types-oauthlib"
107032,"django-rest-framework"
107027,"pansi"
107004,"httpx-auth"
106992,"langserve"
106948,"selenium-stealth"
106924,"hrequests"
106922,"aws-cdk-aws-batch"
106876,"email-to"
106870,"dash-auth"
106749,"pyatlan"
106622,"sshfs"
106505,"databricks-test"
106487,"copulas"
106483,"django-pipeline"
106460,"envparse"
106456,"bloom-filter2"
106433,"interchange"
106253,"dataclasses-jsonschema"
106203,"browser-cookie3"
106194,"openexr"
106193,"autoawq"
106169,"uiautomator2"
106168,"vanna"
106136,"flake8-html"
106129,"simple-settings"
106129,"adapter-transformers"
106095,"fuzzyset2"
106015,"docspec"
105955,"mozterm"
105863,"pyrtcm"
105845,"python-heatclient"
105829,"ragas"
105817,"graphdatascience"
105794,"mdformat-footnote"
105630,"compel"
105626,"flask-graphql"
105589,"recurring-ical-events"
105568,"sqloxide"
105563,"args"
105481,"ghome-foyer-api"
105466,"prisma"
105447,"onnxoptimizer"
105439,"mode-streaming"
105428,"macaroonbakery"
105370,"fst-pso"
105238,"g2pkk"
105186,"coca-pytorch"
105183,"cloudsmith-api"
105153,"django-elasticsearch-dsl-drf"
105133,"miniful"
105128,"adbutils"
104966,"pyangbind"
104904,"robocorp-browser"
104870,"rocketchat-api"
104857,"keras-core"
104845,"causalmodels"
104801,"django-rosetta"
104789,"pygitguardian"
104760,"business-rules"
104701,"opencc-python-reimplemented"
104680,"coqpit"
104637,"packaging-legacy"
104586,"django-dbbackup"
104583,"qdarkstyle"
104520,"django-simple-captcha"
104500,"unihandecode"
104500,"pydantic-avro"
104493,"pytest-console-scripts"
104477,"dbstream"
104405,"cwcwidth"
104345,"flask-cloudflared"
104317,"nr-util"
104192,"pytest-slack"
104168,"snakebite-py3"
104090,"rocksdict"
103938,"inputimeout"
103933,"aws-cdk-aws-lambda-event-sources"
103877,"flask-opentracing"
103855,"css-inline"
103823,"ansible-vault"
103734,"aws-cdk-aws-codepipeline-actions"
103731,"pgspecial"
103723,"python-gettext"
103670,"deprecation-alias"
103642,"json2table"
103641,"pyqt5-tools"
103635,"neo4j-driver"
103615,"meilisearch"
103599,"demjson"
103579,"pyfaidx"
103563,"airflow-dbt-python"
103551,"fontawesome-markdown"
103478,"ibm-watson"
103401,"torch-tb-profiler"
103157,"python-nomad"
103118,"shutilwhich"
103075,"stop-words"
103036,"pss"
103012,"macaddress"
103003,"lapx"
102899,"pytest-recording"
102872,"passwordgenerator"
102870,"nfoursid"
102738,"types-httplib2"
102690,"binary"
102668,"random-word"
102652,"qiniu"
102611,"minify-html"
102597,"aws-cdk-aws-codedeploy"
102555,"pytest-insta"
102548,"lingua-language-detector"
102495,"azure-databricks-api"
102484,"interrogate"
102439,"pyinstrument-cext"
102437,"bigquery"
102362,"spectacles"
102281,"cloudsmith-cli"
102227,"sphinx-external-toc"
102086,"parquet-tools"
102041,"lumigo-opentelemetry"
101921,"pytest-fixture-config"
101843,"interpret-community"
101727,"mecab-ko"
101700,"pyro5"
101693,"django-encrypted-model-fields"
101656,"pyrad"
101645,"oslo-cache"
101559,"python-jsonschema-objects"
101437,"testbook"
101367,"locales"
101343,"django-better-admin-arrayfield"
101321,"pip-upgrader"
101294,"c7n-mailer"
101293,"django-hosts"
101274,"docopts"
101260,"pyscf"
101171,"py3createtorrent"
101056,"savepagenow"
101050,"affinegap"
101037,"ipynbname"
101035,"arcgis2geojson"
101004,"pandas-ta"
100895,"icontract"
100861,"pyartifactory"
100837,"lightning-cloud"
100828,"luhn"
100824,"qiskit-ibm-runtime"
100717,"cyvcf2"
100669,"dbt-trino"
100660,"flask-sock"
100621,"django-deprecate-fields"
100561,"morecantile"
100542,"sqlalchemy-mixins"
100522,"python-i18n"
100504,"airbyte-cdk"
100501,"ddapm-test-agent"
100476,"advertools"
100438,"prefect-dask"
100421,"dacktool"
100410,"scikit-learn-intelex"
100292,"datashader"
100285,"contrast-agent-lib"
100283,"dirac"
100283,"mrjob"
100254,"clamd"
100221,"firebolt-sdk"
100126,"aws-msk-iam-sasl-signer-python"
100117,"deepgram-sdk"
100099,"flake8-use-pathlib"
100098,"python-quickbooks"
100096,"trufflehogregexes"
100072,"jsonalias"
100041,"delorean"
100013,"lilcom"
99927,"mypy-boto3-alexaforbusiness"
99918,"moderngl"
99915,"zep-python"
99903,"hacking"
99838,"apispec-oneofschema"
99777,"flask-smorest"
99773,"amazon-textract-caller"
99660,"pyrender"
99603,"airflow-dbt"
99600,"python-math"
99589,"wavedrom"
99573,"logtail-python"
99496,"colorlover"
99464,"gamma-pytools"
99421,"pylint-pytest"
99340,"mypy-boto3-honeycode"
99307,"mws"
99244,"ml-wrappers"
99243,"demoji"
99232,"jina"
99231,"cmreshandler"
99189,"pyscrypt"
99160,"opentelemetry-instrumentation-asyncio"
99119,"mt-940"
99110,"u-msgpack-python"
99097,"ec2instanceconnectcli"
99078,"styleframe"
99069,"edge-tts"
99055,"blockdiag"
98992,"dumb-init"
98986,"wslink"
98950,"phidata"
98898,"flake8-colors"
98885,"netapp-ontap"
98885,"squarify"
98801,"json-ref-dict"
98781,"rasa-sdk"
98745,"devpi-common"
98738,"pycln"
98732,"bnunicodenormalizer"
98698,"fuzzyset"
98605,"pydot-ng"
98586,"threaded"
98518,"cognite-sdk"
98311,"django-rest-polymorphic"
98268,"casbin"
98260,"confusable-homoglyphs"
98226,"pybigquery"
98221,"pyone"
98210,"purecloudplatformclientv2"
98162,"h3-pyspark"
98156,"ssh-python"
98099,"laszip"
98069,"aioconsole"
97991,"dawg-python"
97950,"olefileio-pl"
97928,"requests-async"
97921,"mplfinance"
97874,"dumbyaml"
97765,"py-asciimath"
97703,"types-google-cloud-ndb"
97581,"html-sanitizer"
97524,"hangul-romanize"
97465,"scikit-survival"
97463,"neptune"
97443,"str2bool"
97398,"aws-cdk-aws-apigatewayv2-integrations-alpha"
97370,"fiddle"
97322,"flask-executor"
97309,"github-action-utils"
97143,"django-jsonform"
97126,"mlforecast"
97099,"brainstem"
97079,"flex"
97004,"pulp-glue"
97001,"pip-compile-multi"
96996,"yamlloader"
96984,"paver"
96972,"ezdxf"
96958,"sqlite-fts4"
96914,"pptree"
96844,"glcontext"
96807,"dataclasses-json-speakeasy"
96681,"dash-daq"
96656,"junit-xml-2"
96645,"mmcv"
96639,"bangla"
96607,"window-ops"
96577,"duckdb-engine"
96516,"blurb"
96473,"colour-science"
96418,"xpinyin"
96409,"waiter"
96245,"kestra"
96212,"pysmi-lextudio"
96176,"markdown-include"
96136,"pylibftdi"
96133,"tuspy"
96108,"unlzw3"
96068,"emcee"
96015,"shodan"
96014,"initools"
95960,"spark-testing-base"
95929,"get-video-properties"
95915,"cigam"
95902,"trainer"
95839,"sas7bdat"
95617,"pytest-json"
95558,"pyjokes"
95496,"kappa"
95464,"qbittorrent-api"
95461,"sklearndf"
95448,"sagemaker-pyspark"
95289,"aioprometheus"
95279,"py-mini-racer"
95252,"unleashclient"
95186,"tuya-device-sharing-sdk"
95129,"django-graphql-jwt"
95106,"geog"
95069,"asyncua"
94964,"sanic-cors"
94952,"neo"
94913,"pytest-depends"
94912,"zconfig"
94876,"pubnub"
94867,"tflite-support"
94860,"pytest-freezer"
94829,"flake8-annotations-complexity"
94803,"zodbpickle"
94764,"pyarabic"
94760,"srt"
94736,"awscli-cwlogs"
94706,"apache-airflow-providers-telegram"
94635,"fuzzymatcher"
94566,"kitchen"
94530,"panflute"
94497,"random2"
94435,"yandexcloud"
94420,"pycadf"
94344,"pytest-helpers-namespace"
94281,"ftputil"
94280,"json-repair"
94277,"types-mysqlclient"
94277,"jinjanator-plugins"
94271,"csvvalidator"
94266,"scaleapi"
94261,"jinjanator"
94221,"devpi-client"
94203,"lunr"
94197,"shipyard-templates"
94080,"python-barbicanclient"
94038,"django-lifecycle"
94030,"mixer"
93964,"skyfield-data"
93944,"salesforce-fuelsdk-sans"
93849,"pypika-tortoise"
93833,"vispy"
93809,"sagemaker-inference"
93752,"trufflehog"
93726,"flake8-formatter-junit-xml"
93706,"googlesearch-python"
93683,"osprofiler"
93642,"django-postgres-extra"
93608,"govee-api-laggat"
93586,"pyshorteners"
93560,"apache-airflow-backport-providers-amazon"
93512,"pyproject-toml"
93431,"lhotse"
93385,"cron-schedule-triggers"
93310,"pipe"
93203,"delta-sharing"
93200,"uhashring"
93183,"bump-my-version"
93059,"pyqt-builder"
92933,"python-louvain"
92821,"pandasai"
92798,"kafka-python-ng"
92796,"pysqlite3"
92771,"dagster-databricks"
92764,"cwltool"
92762,"py3rijndael"
92684,"oslo-upgradecheck"
92681,"zope-exceptions"
92677,"sphinx-reredirects"
92677,"sphinx-inline-tabs"
92633,"lion-pytorch"
92599,"fireblocks-sdk"
92463,"unix-ar"
92371,"mkdocs-include-dir-to-nav"
92321,"instaloader"
92320,"pynvim"
92219,"datetime-truncate"
92129,"null"
91937,"onnx-graphsurgeon"
91916,"dataframe-image"
91895,"workos"
91890,"fifolock"
91876,"pytest-md"
91864,"pysmartdl"
91837,"pytest-mpl"
91836,"tap-py"
91832,"placekey"
91807,"sagemaker-data-insights"
91807,"pyap"
91736,"autoawq-kernels"
91678,"hierarchicalforecast"
91654,"localconfig"
91556,"pykd"
91530,"scikit-multilearn"
91455,"semantic-link-sempy"
91454,"python-quilt"
91441,"dagster-gcp"
91431,"schemathesis"
91404,"tensorrt-cu12"
91389,"logilab-common"
91372,"b2sdk"
91340,"huggingface"
91332,"geonamescache"
91270,"dagger-io"
91148,"oslo-metrics"
91147,"docarray"
91108,"search-engine-parser"
91076,"ssm-parameter-store"
91067,"grafana-client"
91061,"azureml-automl-runtime"
91035,"python-consul2"
90987,"edk2-basetools"
90971,"pyramid-mako"
90888,"avro-validator"
90871,"noiseprotocol"
90828,"jhi-databricksenvironment"
90815,"smbus2"
90805,"flask-paginate"
90778,"flask-security-too"
90743,"databricksapi"
90736,"humbug"
90640,"llama-index-embeddings-huggingface"
90601,"pyddq"
90589,"wemake-python-styleguide"
90581,"globre"
90542,"file-read-backwards"
90524,"shimmy"
90523,"pytest-logbook"
90520,"x-wr-timezone"
90514,"mxnet-mkl"
90456,"ctgan"
90371,"pandas-redshift"
90327,"update"
90325,"graphene-file-upload"
90228,"apache-airflow-client"
90171,"lastversion"
90157,"azureml-rag"
90141,"akshare"
90089,"py-expression-eval"
90051,"ezodf"
90044,"teradataml"
89920,"tinynetrc"
89913,"geojsoncontour"
89838,"aws-cdk-aws-imagebuilder"
89791,"django-pandas"
89771,"pyobjc-framework-coremidi"
89764,"raiutils"
89763,"testinfra"
89757,"pyvo"
89670,"flake8-no-implicit-concat"
89663,"pytorch-ignite"
89625,"typer-slim"
89598,"django-bootstrap-form"
89580,"ipyevents"
89576,"sortedcollections"
89471,"maison"
89361,"mozlog"
89304,"pytest-cpp"
89108,"django-registration"
89096,"requestium"
88996,"selenium-screenshot"
88950,"django-parler"
88943,"fabric3"
88924,"sagemaker-datawrangler"
88894,"pulumi-tls"
88881,"drf-standardized-errors"
88879,"sqlakeyset"
88830,"trogon"
88705,"cacheout"
88704,"sdkit"
88687,"azure-storage-logging"
88671,"pymavlink"
88639,"dagster-datadog"
88623,"lorem-text"
88612,"parquet"
88531,"cloudfoundry-client"
88519,"launchpadlib"
88424,"pyld"
88369,"autogluon-core"
88345,"mido"
88337,"zodb"
88336,"hanzidentifier"
88331,"aws-cdk-aws-apigatewayv2-alpha"
88309,"contentful-management"
88302,"pbkdf2"
88298,"traceml"
88275,"numbagg"
88263,"cpe"
88234,"datalab"
88193,"aws"
88149,"dagster-docker"
88139,"k-diffusion"
88060,"phpserialize"
88060,"sdmetrics"
88012,"llama-cloud"
87971,"laces"
87954,"jaro-winkler"
87894,"mailer"
87872,"mmengine-lite"
87844,"roslibpy"
87727,"pytest-level"
87722,"libterraform"
87682,"urwid-mitmproxy"
87681,"pretty-errors"
87676,"throttler"
87664,"crewai-tools"
87633,"poetry-bumpversion"
87621,"flask-api"
87601,"bagpy"
87585,"hsluv"
87510,"apify-client"
87452,"vat-utils"
87450,"google-cloud-billing"
87401,"pypi-simple"
87373,"import-ipynb"
87273,"liccheck"
87238,"spyne"
87181,"azure-cli-appservice"
87118,"pylbfgs"
87078,"django-sass-processor"
87033,"nostradamus"
87015,"jwskate"
86962,"compose-x-common"
86957,"optuna-integration"
86911,"pid"
86906,"earthengine-api"
86867,"fissix"
86835,"python-vlc"
86718,"fysom"
86713,"logfury"
86667,"cronex"
86603,"az-cli"
86544,"pims"
86520,"csv23"
86495,"red-black-tree-mod"
86469,"dukpy"
86468,"pyuca"
86452,"python-version"
86450,"chainlit"
86431,"pyhacrf-datamade"
86422,"ebaysdk"
86412,"uwsgitop"
86374,"kivy-deps-sdl2"
86362,"kivy-deps-angle"
86302,"youtube-search"
86290,"dsinternals"
86288,"githubpy"
86278,"pytest-grpc"
86277,"py-bip39-bindings"
86234,"trio-chrome-devtools-protocol"
86192,"google-oauth"
86187,"konlpy"
86156,"json-fix"
86150,"meross-iot"
86136,"flake8-pyi"
86023,"ara"
85969,"datatile"
85887,"py-dateutil"
85866,"eql"
85839,"basepair"
85811,"jupyter-book"
85801,"flake8-blind-except"
85633,"flake8-breakpoint"
85560,"amqplib"
85556,"nbimporter"
85554,"iniparse"
85527,"flake8-markdown"
85524,"pyeapi"
85520,"lmdeploy"
85501,"autogluon-features"
85468,"asyncmock"
85419,"pottery"
85348,"tryme"
85339,"py-ed25519-zebra-bindings"
85332,"stamina"
85279,"pandas-summary"
85248,"tox-uv"
85143,"datacorecommon"
85129,"appdirs-stubs"
85018,"binapy"
85016,"treq"
84975,"kivy-deps-glew"
84971,"pan-python"
84944,"hexdump"
84876,"datashape"
84862,"opencensus-proto"
84857,"recurrent"
84808,"pymqi"
84738,"azureml-training-tabular"
84660,"djangorestframework-recursive"
84608,"validate-docbr"
84585,"pydriller"
84572,"spyder"
84569,"py3rosmsgs"
84504,"jupyter-telemetry"
84493,"flox"
84383,"ogb"
84315,"control"
84309,"aws-cdk-aws-chatbot"
84297,"nc-time-axis"
84296,"seeq-spy"
84289,"brewer2mpl"
84274,"sphinx-thebe"
84272,"translators"
84266,"curated-tokenizers"
84255,"miscreant"
84248,"pytest-arraydiff"
84171,"crc16"
84071,"cbitstruct"
84056,"fore"
84040,"dj-stripe"
84021,"autogluon-tabular"
83976,"semantic-link"
83971,"ale-py"
83962,"semantic-link-functions-geopandas"
83959,"semantic-link-functions-meteostat"
83954,"semantic-link-functions-validators"
83949,"semantic-link-functions-phonenumbers"
83944,"semantic-link-functions-holidays"
83932,"sphinx-multitoc-numbering"
83927,"mtcnn"
83923,"eth-stdlib"
83917,"spacy-curated-transformers"
83909,"hl7apy"
83890,"python-nmap"
83868,"dom-toml"
83842,"aws-cdk-aws-fsx"
83823,"pafy"
83820,"lazr-restfulclient"
83765,"pystyle"
83738,"data-foldersplit"
83737,"nosexcover"
83685,"beam-nuggets"
83647,"seeq"
83646,"prefect-sqlalchemy"
83638,"curated-transformers"
83631,"aws-cdk-aws-kinesisfirehose-destinations-alpha"
83607,"stream-unzip"
83578,"stream-inflate"
83568,"apkutils2"
83549,"astroquery"
83537,"databricks-automl-runtime"
83528,"pyperf"
83465,"pytest-redis"
83433,"pyrevm"
83398,"flake8-literal"
83346,"mmhash2"
83300,"django-browser-reload"
83237,"zhdate"
83231,"dash-ag-grid"
83228,"ytmusicapi"
83172,"deepecho"
83123,"django-session-timeout"
83041,"ai21"
82993,"2to3"
82981,"kthread"
82977,"jina-hubble-sdk"
82963,"df2gspread"
82940,"ax-platform"
82926,"ta-lib"
82831,"joblibspark"
82805,"iso639-lang"
82749,"dspy-ai"
82714,"dagster-azure"
82707,"fastnlp"
82686,"markdown-strings"
82648,"pyctcdecode"
82630,"sphinxcontrib-apidoc"
82491,"zope-security"
82330,"flask-json"
82326,"jxmlease"
82325,"gravis"
82295,"consolekit"
82280,"elasticecshandler"
82240,"pyxb"
82230,"pydivert"
82210,"types-jmespath"
82166,"django-jinja"
82159,"bioutils"
82142,"honeycomb-beeline"
82132,"fastapi-azure-auth"
82096,"qh3"
82054,"dbt-synapse"
82016,"zope-i18nmessageid"
82003,"django-guid"
81918,"neuralprophet"
81898,"pyuwsgi"
81843,"gruut-ipa"
81748,"frappe-bench"
81633,"dapr"
81579,"serial"
81553,"cardboardlint"
81512,"torchfcpe"
81477,"alt-profanity-check"
81458,"pyopengl-accelerate"
81452,"dash-renderer"
81408,"instana"
81339,"pulumi-command"
81267,"model-archiver"
81258,"autogluon-common"
81243,"asv"
81139,"fastembed"
81137,"ggplot"
81059,"fastkml"
81027,"brotlicffi"
80927,"python-docs-theme"
80845,"flow-vis"
80842,"windows-curses"
80827,"aws-cdk-aws-kinesisfirehose-alpha"
80789,"dash-extensions"
80729,"flask-simplelogin"
80726,"garth"
80706,"enum-tools"
80670,"pickle-mixin"
80653,"python-bitcoinlib"
80651,"ttach"
80621,"pydantic-compat"
80568,"knnimpute"
80567,"python-gdcm"
80545,"nicegui"
80498,"st-theme"
80493,"pyobjc-framework-metal"
80492,"awslogs"
80323,"intervals"
80243,"xpress"
80177,"dctorch"
80158,"newsapi-python"
80141,"django-tenants"
80106,"apache-airflow-providers-zendesk"
80101,"awscurl"
80095,"gluonnlp"
80059,"pylint-junit"
80000,"pgcli"
79994,"owslib"
79959,"sphinx-ncs-theme"
79950,"docx2pdf"
79871,"geckodriver-autoinstaller"
79851,"pystardog"
79822,"asdf-coordinates-schemas"
79799,"g4f"
79773,"django-filer"
79750,"netbox-bgp"
79744,"domaintools-api"
79736,"categorical-distance"
79712,"highered"
79693,"superqt"
79665,"django-add-default-value"
79643,"pytest-astropy-header"
79620,"pytkdocs"
79617,"sphinx-jupyterbook-latex"
79609,"flake8-pep3101"
79594,"asdf-astropy"
79572,"probeinterface"
79572,"integrationhelper"
79563,"logdna"
79547,"docopt-ng"
79485,"datadiff"
79472,"huggingface-cli"
79442,"tls-client"
79439,"nncf"
79359,"zope-configuration"
79224,"class-registry"
79211,"filigran-sseclient"
79153,"voila"
79138,"soundcard"
79121,"apify-shared"
79117,"enforce-typing"
79114,"alarmageddon"
79055,"gruut"
79000,"django-sesame"
78987,"python-lzf"
78915,"pyobjc-framework-coremotion"
78912,"texterrors"
78898,"flake8-fixme"
78894,"sphinx-comments"
78876,"pyobjc-framework-fileprovider"
78840,"flake8-django"
78738,"pytest-astropy"
78725,"colcon-devtools"
78714,"dbt-artifacts-parser"
78683,"pytest-cache"
78579,"rpmfile"
78504,"jupyter-leaflet"
78495,"types-attrs"
78483,"python-forge"
78442,"yogadl"
78413,"txtai"
78406,"flask-cognito-lib"
78367,"uri"
78365,"great-tables"
78305,"pyramid-jinja2"
78305,"pyobjc-framework-metalkit"
78294,"openai-clip"
78280,"regressors"
78276,"hashin"
78209,"djangorestframework-queryfields"
78175,"nuitka"
78080,"knockknock"
77949,"pyobjc-framework-metalperformanceshaders"
77897,"pyobjc-framework-speech"
77881,"pyobjc-framework-oslog"
77881,"idf-build-apps"
77867,"public"
77855,"pyobjc-framework-systemextensions"
77840,"pyobjc-framework-authenticationservices"
77833,"django-request-logging"
77817,"pyobjc-framework-automaticassessmentconfiguration"
77813,"pyobjc-framework-pushkit"
77687,"pyobjc-framework-uniformtypeidentifiers"
77655,"allure-pytest-bdd"
77648,"typer-cli"
77622,"pyobjc-framework-linkpresentation"
77619,"link"
77609,"ovh"
77607,"pyobjc-framework-corehaptics"
77601,"pyobjc-framework-soundanalysis"
77592,"azfs"
77589,"python-hosts"
77588,"pyobjc-framework-devicecheck"
77586,"pyobjc-framework-pencilkit"
77581,"pyobjc-framework-executionpolicy"
77571,"pyobjc-framework-quicklookthumbnailing"
77564,"bacpypes"
77556,"pyobjc-framework-fileproviderui"
77541,"rel"
77531,"mldesigner"
77509,"cassandra-sigv4"
77411,"py-dmidecode"
77380,"types-aioboto3"
77369,"pwntools"
77280,"adbc-driver-manager"
77250,"dist-meta"
77144,"pytest-steps"
77069,"protoc-gen-openapiv2"
77069,"pytest-reporter"
77047,"crc"
77008,"asset"
76993,"pyobjc-framework-audiovideobridging"
76958,"pysnmp-lextudio"
76944,"pysnowflake"
76943,"django-impersonate"
76936,"handy-archives"
76925,"slugid"
76924,"conda-pack"
76924,"django-enumfields"
76907,"colander"
76891,"openai-messages-token-helper"
76870,"easypost"
76869,"py3dmol"
76847,"contexttimer"
76832,"ansible-builder"
76695,"django-activity-stream"
76680,"djangoql"
76673,"zope-index"
76668,"snowflake-ingest"
76634,"requests-oauth2client"
76619,"pyobjc-framework-accessibility"
76605,"pyobjc-framework-classkit"
76596,"pyobjc-framework-passkit"
76593,"tinytuya"
76574,"pybind11-stubgen"
76550,"pyobjc-framework-virtualization"
76549,"pyobjc-framework-replaykit"
76541,"duet"
76506,"pyobjc-framework-iobluetooth"
76483,"openupgradelib"
76409,"etcd-sdk-python"
76402,"ilcdirac"
76399,"django-dynamic-fixture"
76372,"pyjson"
76356,"openqasm3"
76342,"pyobjc-framework-apptrackingtransparency"
76339,"pyobjc-framework-screentime"
76333,"pyobjc-framework-usernotificationsui"
76323,"pyobjc-framework-callkit"
76319,"pyobjc-framework-mlcompute"
76315,"django-compat"
76311,"confluent-cloud-sdk"
76308,"pyobjc-framework-metalperformanceshadersgraph"
76290,"pylint-quotes"
76270,"pyobjc-framework-kernelmanagement"
76237,"redislite"
76197,"feast"
76180,"pyobjc-framework-adservices"
76179,"newtools"
76179,"spf2ip"
76170,"poster3"
76169,"colcon-core"
76132,"ipfn"
76125,"django-apscheduler"
76094,"aws-lambda-context"
76088,"shippinglabel"
76056,"pyobjc-framework-iobluetoothui"
76043,"streamlit-authenticator"
76006,"sqlalchemy-filters"
75969,"aiocoap"
75966,"django-cprofile-middleware"
75939,"aadict"
75936,"onepasswordconnectsdk"
75839,"gruut-lang-en"
75821,"piq"
75805,"evo"
75762,"pandahouse"
75761,"mitmproxy-wireguard"
75759,"django-statici18n"
75728,"rlpycairo"
75696,"aws-parallelcluster"
75663,"arcgis"
75653,"envsubst"
75646,"cdktf-cdktf-provider-google"
75644,"bech32"
75613,"sqlalchemy-utc"
75556,"pyjson5"
75554,"djongo"
75550,"sagemaker-feature-store-pyspark"
75541,"clip-interrogator"
75516,"sockets"
75515,"tftpy"
75510,"pytils"
75509,"onnx-simplifier"
75507,"spacy-pkuseg"
75505,"ropgadget"
75475,"django-sequences"
75428,"interpret"
75403,"sphinxcontrib-openapi"
75358,"django-s3-storage"
75315,"cacheing"
75302,"chromedriver-py"
75302,"gsheetsdb"
75292,"dash-cytoscape"
75285,"dedupe"
75281,"objectory"
75254,"django-q"
75251,"desert"
75248,"mkdocs-jupyter"
75224,"flake8-unused-arguments"
75201,"ipydatawidgets"
75131,"cirq-core"
75110,"parameters-validation"
75043,"qiskit-terra"
75042,"jsonapi-requests"
75002,"ftw"
74914,"azure-cli-acr"
74905,"rospy-message-converter"
74871,"logutils"
74868,"flynt"
74853,"plantuml"
74839,"turibolt"
74763,"bing-image-downloader"
74735,"nose-xunitmp"
74724,"stream-zip"
74683,"strawberry-graphql-django"
74599,"dashscope"
74566,"genbadge"
74548,"s2"
74513,"zip-files"
74512,"pgcopy"
74491,"bincopy"
74490,"google-cloud-runtimeconfig"
74486,"langchain-huggingface"
74475,"pydap"
74464,"plyara"
74432,"tensorflow-ranking"
74430,"smdebug"
74429,"vcver"
74353,"sceptre"
74348,"fancyimpute"
74340,"jinja-cli"
74336,"pulumi-kubernetes"
74316,"astro-sdk-python"
74309,"dbutils-typehint"
74303,"percy"
74264,"aesara"
74240,"mypy-boto3"
74231,"ghstack"
74202,"oauthenticator"
74167,"vokativ"
74149,"udsoncan"
74117,"jsonrpcclient"
74114,"pycti"
74106,"yachalk"
74099,"fastremap"
74053,"enmerkar"
74033,"django-cachalot"
74005,"py-vapid"
73995,"odoo-test-helper"
73882,"drug-named-entity-recognition"
73877,"http-ece"
73803,"opentelemetry-exporter-gcp-monitoring"
73783,"mkdocs-git-authors-plugin"
73779,"pytest-tap"
73750,"dbnd-airflow"
73701,"airbyte-protocol-models"
73692,"googlexcel-nopassword"
73685,"datetime-distance"
73614,"pluginlib"
73582,"zope-testing"
73571,"openunmix"
73554,"pyclean"
73529,"loralib"
73509,"djangorestframework-jsonapi"
73485,"databricks-mosaic-gdal"
73440,"pulumi-docker"
73412,"pypdf3"
73407,"mitogen"
73354,"pecan"
73303,"pythena"
73267,"phx-class-registry"
73246,"minijinja"
73202,"pinject"
73190,"pytest-isort"
73182,"python-ironicclient"
73108,"fp-ngfw-smc-python"
73080,"pysnmpcrypto"
73071,"betacal"
73039,"proto-google-cloud-pubsub-v1"
73028,"query-string"
72999,"pcapy-ng"
72979,"pypi-json"
72976,"django-vite"
72935,"pysrt"
72902,"pyobjc-framework-libxpc"
72810,"timezonefinderl"
72801,"graphqlclient"
72789,"flask-babelex"
