download_count,project
348154,"vonage-voice"
348006,"btrees"
347792,"djangorestframework-filters"
347705,"sphinx-data-viewer"
347561,"language-tool-python"
347272,"autogluon-timeseries"
347240,"implicit"
347119,"unoserver"
346811,"opentelemetry-instrumentation-pymssql"
346594,"appdata"
346387,"py-redis"
346371,"protobuf-py-ext"
346255,"pytenable"
346216,"robocorp-log"
346204,"mujoco-warp"
346086,"kiwipiepy"
345880,"transformers-stream-generator"
345646,"stim"
345578,"wandb-workspaces"
345396,"scalecodec"
345368,"time-aware-imputer"
345343,"agent-framework-orchestrations"
345127,"argo-workflows"
345125,"csvkit"
345121,"oslo-metrics"
345015,"reasoning-gym"
344972,"html-for-docx"
344769,"dbt-artifacts-parser"
344530,"zope-sqlalchemy"
344473,"apache-airflow-providers-apache-flink"
344320,"bpylist2"
344304,"pytorch-forecasting"
344276,"pytest-arraydiff"
344221,"prime-pydantic-config"
344073,"fasta2a"
344038,"keystonemiddleware"
343784,"pytest-textual-snapshot"
343630,"ripgrepy"
343486,"sortedcollections"
343290,"streamlit-agraph"
343268,"nptdms"
343221,"django-rest-swagger"
343173,"times"
343120,"liquidpy"
343044,"lib3mf"
343006,"google-cloud-common"
342950,"crispy-bootstrap3"
342902,"mo-future"
342890,"pytest-tagging"
342875,"zhipuai"
342782,"runai-model-streamer-s3"
342684,"mkdocs-with-pdf"
342550,"jupyter-book"
342493,"args"
342439,"winrt-windows-foundation-collections"
342233,"pyphonetics"
341759,"efinance"
341597,"azure-ai-evaluation"
341486,"flake8-expression-complexity"
341414,"testcontainers-core"
341369,"inference-cli"
341274,"importlib"
341101,"clint"
341095,"types-pyrfc3339"
340836,"types-aiobotocore-cognito-idp"
340755,"nvidia-nvfatbin"
340733,"python-doctr"
340454,"python-gflags"
340345,"fastapi-filter"
340299,"mypy-boto3-appconfigdata"
340162,"mypy-boto3-apigatewaymanagementapi"
340133,"neo4j-rust-ext"
340063,"jschon"
339949,"pynput-robocorp-fork"
339696,"blender-mcp"
339667,"arckit"
339589,"vonage-account"
339557,"tuipet"
339538,"types-aiobotocore-kinesis"
339510,"google-apps-meet"
339507,"mypy-boto3-bedrock-agentcore"
339480,"html-testrunner"
339390,"model-mommy"
339282,"waiter"
338961,"mozprocess"
338861,"mo-dots"
338545,"bfi"
338468,"protobuf-py"
338468,"zha-quirks"
338304,"python-jsonschema-objects"
338299,"mypy-boto3-iot-data"
338220,"flake8-debugger"
338151,"demoji"
338149,"ceja"
338095,"pyproject-flake8"
338072,"lagom"
338024,"pylibiio"
337961,"vonage-messages"
337911,"mink"
337872,"schema-salad"
337812,"slicerator"
337789,"vonage-http-client"
337747,"agent-framework-foundry-hosting"
337580,"brazilnum"
337438,"django-esi"
337437,"trogon"
337420,"convertapi"
337229,"backoff-utils"
337168,"oschmod"
336970,"mlx-whisper"
336929,"scrapingbee"
336883,"unicon"
336793,"tdigest"
336782,"vonage-video"
336694,"sphinxemoji"
336631,"airflow-powerbi-plugin"
336408,"vonage-sms"
336391,"flake8-use-pathlib"
336315,"scikit-learn-stubs"
336284,"vonage-verify"
336281,"vonage-application"
336255,"feedgen"
336254,"vonage-users"
336213,"simplification"
336182,"vonage-verify-legacy"
336019,"zigpy-znp"
335953,"rdflib-jsonld"
335817,"mineru"
335768,"mo-imports"
335743,"azure-ai-translation-text"
335650,"robocorp-tasks"
335498,"vonage-numbers"
335266,"vonage-subaccounts"
335257,"pystack"
335249,"vonage-number-insight"
335227,"vonage-network-number-verification"
335210,"vonage-network-sim-swap"
335197,"hier-config"
335174,"vonage-network-auth"
334965,"docx2python"
334729,"mailbits"
334728,"pytest-filter-subpackage"
334715,"mypy-boto3-dynamodbstreams"
334661,"rjieba"
334538,"ngrok"
334508,"validate-pyproject"
334378,"graphene-file-upload"
334353,"multiping"
334312,"ast-comments"
334301,"aplr"
334127,"regexploit"
334043,"local-crontab"
334009,"airtable-python-wrapper"
333861,"aiopenapi3"
333652,"openinference-instrumentation-haystack"
333230,"mypy-boto3-rds-data"
333012,"allianceauth"
332961,"types-aiobotocore-ecs"
332925,"langwatch"
332907,"pycolmap"
332820,"apache-airflow-providers-microsoft-winrm"
332768,"flake8-annotations-complexity"
332750,"zigpy-deconz"
332451,"owslib"
332294,"prefect-snowflake"
332216,"llama-index-vector-stores-qdrant"
331876,"pylzss"
331852,"datetimerange"
331744,"deflate"
331600,"agent-framework-claude"
331554,"azure-cognitiveservices-vision-computervision"
331542,"mailman"
331407,"fitz"
331401,"bittensor-wallet"
331267,"feature-engine"
331261,"mypy-boto3-wafv2"
331214,"pyimg4"
331064,"zigpy-xbee"
330980,"ibm-secrets-manager-sdk"
330970,"fhirclient"
330947,"apache-airflow-providers-git"
330942,"uncurl"
330939,"ytmusicapi"
330921,"types-aws-xray-sdk"
330902,"glum"
330858,"mypy-boto3-codeartifact"
330780,"crick"
330746,"wait-for2"
330718,"ignore"
330670,"kiteconnect"
330586,"databricks-zerobus-ingest-sdk"
330493,"arcadepy"
330454,"pylibmagic"
330430,"pykcs11"
330430,"robocorp"
330311,"fastdownload"
330244,"os-testr"
329952,"diastatic-malt"
329947,"python-openid"
329765,"pyhwp"
329715,"azureml-train-core"
329447,"winrt-windows-storage-streams"
329400,"python-miio"
329177,"pycadf"
329013,"torchtune"
328990,"robocorp-workitems"
328914,"json2xml"
328912,"web-forager"
328872,"unlzw3"
328596,"duckduckgo-mcp"
328590,"phonetics"
328516,"asyncmy2"
328371,"pyiso8583"
328193,"pytest-json"
328167,"bravado"
328132,"python-datauri"
328029,"pydantic-monty-runtime"
327984,"prefixmaps"
327965,"mypy-boto3-es"
327894,"nbdime"
327865,"backtrader"
327839,"mypy-boto3-config"
327823,"airbyte-source-declarative-manifest"
327602,"csv23"
327477,"llama-index-embeddings-huggingface"
327355,"pyadi-iio"
326982,"pycel"
326850,"asdf"
326812,"bz2file"
326776,"conda-package-streaming"
326771,"dask-image"
326474,"substrait"
326431,"xero-python"
326397,"django-add-default-value"
326294,"llama-index-retrievers-bm25"
326134,"simplejpeg"
325947,"restate-sdk"
325911,"simhash"
325781,"langchain-weaviate"
325716,"scikeras"
325686,"aiocron"
325548,"apache-airflow-providers-common-messaging"
325444,"types-pyjwt"
325279,"tabmat"
325275,"runai-model-streamer-gcs"
325097,"unicon-plugins"
325069,"color-operations"
324852,"alt-profanity-check"
324688,"flask-principal"
324662,"resemblyzer"
324443,"pytest-tornasync"
324368,"ipsw-parser"
324318,"detect-test-pollution"
324233,"google-cloud-agentidentitycredentials"
324211,"overloading"
324044,"pypubsub"
323987,"playa-pdf"
323850,"azureml-pipeline-core"
323801,"gradio-rangeslider"
323730,"l18n"
323552,"libvirt-python"
323537,"nccl4py"
322911,"tm1py"
322834,"encodec"
322598,"pykdebugparser"
322578,"mypy-boto3-route53resolver"
322544,"inspect-swe"
322412,"python-barbicanclient"
322364,"ipex-llm"
322358,"netapp-ontap"
322348,"pytubefix"
322177,"p4python"
322018,"google-maps-places"
321894,"html-to-json"
321806,"pyeapi"
321759,"hyper-connections"
321754,"pylsp-mypy"
321621,"coloraide"
321529,"pytest-loop"
321463,"pdiff"
321349,"pysonar"
321052,"pywikibot"
321037,"aws-cdk-aws-codestar-alpha"
320958,"pytun-pmd3"
320925,"kangelpluginsmanager"
320890,"antsibull-changelog"
320878,"ipyvuetify"
320829,"ucimlrepo"
320794,"advocate"
320717,"fireblocks"
320706,"internetarchive"
320603,"shinychat"
320496,"django-robots"
320278,"sphinxcontrib-openapi"
320130,"slackify-markdown"
320087,"hive-metastore-client"
319965,"excel"
319789,"mypy-boto3-fis"
319751,"empirical-calibration"
319618,"workadays"
319404,"smpclient"
319301,"mypy-boto3-comprehend"
319256,"sagemaker-training"
319118,"pymc3"
319116,"wemake-python-styleguide"
318751,"hierarchicalforecast"
318594,"lorem"
318565,"kaldialign"
318486,"inquirer3"
318400,"mypy-boto3-appsync"
318232,"pytest-slack"
318194,"factur-x"
318193,"taxii2-client"
317999,"pyxero"
317802,"pycrashreport"
317577,"clean-text"
317560,"pydantic-ai-todo"
317471,"exhale"
317327,"neuralforecast"
317274,"transparent-background"
317218,"pinterest-generated-client"
317150,"pytest-unused-fixtures"
317027,"absolufy-imports"
317007,"yaql"
317001,"lib4sbom"
316997,"ssh2-python"
316996,"types-boto3-ssm"
316993,"nano-vectordb"
316993,"jupyter-collaboration"
316965,"mypy-boto3-translate"
316586,"apache-airflow-providers-exasol"
316501,"multiaddr"
316497,"data-designer"
316453,"pulumi-policy"
316275,"wadllib"
316250,"rake-nltk"
316184,"pinterest-api-sdk"
315977,"conjure-python-client"
315897,"quantstats"
315880,"user-agent"
315514,"pygnuutils"
315445,"jsonslicer"
315414,"sphinxcontrib-video"
315403,"sagemaker-inference"
315227,"zep-cloud"
315200,"openai-guardrails"
315135,"geoarrow-types"
315031,"mypy-boto3-neptune"
314921,"requests-credssp"
314895,"parameter-decorators"
314876,"developer-disk-image"
314875,"mypy-boto3-timestream-write"
314790,"pydriller"
314514,"pydemumble"
314511,"genai-perf"
314401,"mypy-boto3-rekognition"
314384,"azureml-train-automl"
314383,"python-lsp-ruff"
314216,"ibm-quantum-schemas"
314184,"st-theme"
314171,"linkup-sdk"
314167,"pytest-astropy-header"
314155,"scrypt"
314014,"oslo-upgradecheck"
313993,"jsonschema-pydantic-converter"
313913,"typed-argument-parser"
313875,"rlbot"
313639,"bip-utils"
313511,"trie"
313485,"nvidia-libnvcomp-cu12"
313462,"tslearn"
313416,"cmreshandler"
313382,"spotinst-agent"
313350,"remotezip2"
313344,"aws-cdk-aws-iot-actions-alpha"
313198,"xsdata-pydantic"
312988,"prefect-azure"
312982,"aiorun"
312908,"cloudsec-audit"
312587,"geoarrow-c"
312393,"data-designer-config"
312380,"pytest-mock-resources"
312287,"osmium"
312231,"data-designer-engine"
311627,"local-attention"
311622,"pettingzoo"
311610,"initools"
311533,"saspy"
311488,"dagster-datadog"
311463,"mypy-boto3-mwaa"
311443,"arcade-core"
311370,"psycopg2-pool"
311330,"progressbar33"
311282,"treetable"
311194,"livekit-plugins-azure"
311133,"opack2"
311128,"sanic-cors"
311090,"pyexecjs"
311037,"azure-communication-identity"
310619,"types-toposort"
310602,"pybit"
310451,"kimi-cli"
310448,"flake8-commas"
310283,"picobox"
310094,"moment"
310025,"pyagrum-nightly"
309876,"python-constraint"
309808,"japanize-matplotlib"
309678,"opentelemetry-instrumentation-asyncclick"
309541,"mda-xdrlib"
309516,"pyhpke"
309355,"fastapi-offline"
309303,"aws-cdk-aws-iot-alpha"
309299,"netutils"
309270,"tlslite-ng"
309208,"pybars4"
309132,"django-flags"
308972,"tbparse"
308953,"prefect-slack"
308899,"nodejs-wheel"
308836,"lambdatest-sdk-utils"
308392,"opencode-agent-hub"
308278,"torch-ema"
308259,"meltano"
308197,"mypy-boto3-timestream-query"
308148,"google-cloud-filestore"
308085,"flake8-literal"
307864,"types-aiobotocore-iam"
307832,"rst2ansi"
307816,"midea-local"
307612,"pytest-xprocess"
307442,"semantic-text-splitter"
307351,"i18nice"
307186,"mkdocs-rss-plugin"
307179,"prefixcommons"
307157,"sng4onnx"
307080,"typer-config"
307054,"rtfparse"
306742,"zss"
306735,"dagster-azure"
306722,"useful-types"
306696,"samplomatic"
306627,"mastodon-py"
306358,"provide-dir"
306237,"dagster-shell"
305993,"autogluon"
305945,"pyqtwebengine"
305812,"webflow"
305692,"ormar"
305638,"quickjs-rs"
305547,"griffe-pydantic"
305537,"paragraphs"
305163,"sk-video"
305147,"looptime"
305114,"k8"
305085,"sphinx-autodoc2"
305005,"nutpie"
304950,"bittensor"
304758,"dracopy"
304537,"foxglove-schemas-protobuf"
304484,"pyglm"
304404,"hbreader"
304287,"smp"
304235,"cn2an"
304220,"types-xlrd"
303853,"mypy-boto3-mediaconvert"
303718,"pytest-astropy"
303702,"ansys-tools-common"
303632,"aiodynamo"
303373,"cascadio"
303304,"joblibspark"
302996,"tabpfn"
302982,"msg-parser"
302970,"pytest-loguru"
302888,"agent-framework-foundry-local"
302651,"openunmix"
302591,"pyshex"
302512,"problog"
302468,"sagemaker-scikit-learn-extension"
302377,"wolframalpha"
302340,"dask-cuda"
302316,"pyshexc"
302035,"pyats"
302027,"jsonasobj2"
301973,"x25519"
301926,"allpairspy"
301830,"mypy-boto3-ecr-public"
301821,"json-flattener"
301728,"hierarchical-conf"
301656,"bootstrap-flask"
301592,"st-annotated-text"
301518,"python-gettext"
301515,"all-packages"
301423,"seqio"
301389,"asdf-standard"
301258,"healpy"
300858,"pytorch-msssim"
300487,"aiounittest"
300419,"argostranslate"
300279,"pytest-markdown-docs"
300271,"airflow-dbt-python"
300232,"django-better-admin-arrayfield"
300152,"couchdb"
300133,"auto-round"
300056,"selenium-stealth"
300045,"causal-learn"
299845,"ropwr"
299803,"agentops"
299758,"wreq"
299747,"textx"
299723,"openfeature-provider-flagd"
299689,"sphinx-inline-tabs"
299646,"jalali-core"
299580,"hatch-polylith-bricks"
299531,"treq"
299530,"fcm-django"
299368,"rush"
299293,"ml-goodput-measurement"
299180,"labmaze"
299041,"memori"
299040,"darts"
298926,"firebolt-sdk"
298924,"vtracer"
298878,"foundry-local-sdk"
298804,"optbinning"
298753,"webassets"
298648,"os-client-config"
298625,"ale-py"
298574,"django-dbbackup"
298539,"flake8-cognitive-complexity"
298344,"ascii-colors"
298209,"openai-codex-cli-bin"
298073,"pipedream"
297915,"reflex-base"
297899,"pennylane"
297750,"mp-api"
297734,"sendsafely"
297582,"streamlit-image-coordinates"
297561,"torchprofile"
297536,"gdsfactory"
297399,"zabbix-utils"
297375,"types-aiobotocore-bedrock"
297366,"dataframely"
297245,"tensorrt-cu12-bindings"
297105,"pyats-datastructures"
297102,"aiomonitor"
297077,"langchain-unstructured"
297075,"sphinxcontrib-youtube"
296990,"pycat-napari"
296815,"streamlit-code-editor"
296809,"lemminflect"
296597,"mypy-boto3-resource-groups"
296481,"mypy-boto3-comprehendmedical"
296462,"altcha"
296351,"aic-sdk"
296328,"daily-python"
296290,"mypy-boto3-amplify"
296221,"missingpy"
296200,"pypcode"
296113,"soniox"
296105,"mypy-boto3-servicediscovery"
296099,"cvc5"
296077,"pyats-kleenex"
295978,"ansible-pylibssh"
295953,"pyats-easypy"
295928,"pyats-aereport"
295914,"ibm-eventnotifications"
295889,"sqlalchemy-exasol"
295858,"kaldifst"
295826,"pyats-aetest"
295796,"formencode"
295755,"torchcrepe"
295736,"pyats-topology"
295718,"shiny"
295683,"pyats-async"
295643,"pyats-connections"
295599,"pdfid"
295501,"streamlit-javascript"
295467,"hdx-python-country"
295355,"threaded"
295320,"pyats-utils"
295301,"pyats-reporter"
295264,"cisco-ai-skill-scanner"
295263,"pyjnius"
295262,"sift"
295224,"pyats-results"
295162,"sphinx-needs"
295134,"pyats-tcl"
295133,"arelle-release"
295015,"type-enforced"
295013,"pyats-log"
294991,"zope-dottedname"
294974,"django-ckeditor-5"
294971,"mypy-boto3-pinpoint-sms-voice-v2"
294884,"css-html-js-minify"
294833,"scrapegraph-py"
294806,"niet"
294796,"pysnow"
294758,"normality"
294713,"doublemetaphone"
294687,"cwltool"
294508,"python-nmap"
294486,"pyric"
294389,"yamlloader"
294315,"azure-cli-diff-tool"
294262,"xkcdpass"
294113,"logger"
293683,"exitstatus"
293584,"pyclamd"
293554,"flake8-picky-parentheses"
293348,"polyscope"
293247,"tdda"
293204,"parquet"
293154,"glean-parser"
293025,"pyturbojpeg"
292957,"controlnet-aux"
292827,"install-jdk"
292593,"escapism"
292526,"mypy-boto3-elasticbeanstalk"
292491,"optimum-quanto"
292402,"mypy-boto3-ebs"
292377,"pyjsg"
292324,"rasa-sdk"
292146,"tableschema-to-template"
292061,"aspose-words"
291849,"mdxpy"
291509,"benchling-api-client"
291298,"pydivert"
291246,"pykeepass"
291159,"lunr"
291086,"mypy-boto3-mq"
291039,"lasio"
291031,"echo-agent"
291030,"mdformat-footnote"
291022,"iso-week-date"
290997,"pkg-about"
290795,"pyromark"
290760,"mypy-boto3-glacier"
290738,"jupyter-http-over-ws"
290724,"pdoc3"
290690,"mypy-boto3-serverlessrepo"
290653,"pybaseball"
290571,"apache-airflow-providers-jenkins"
290475,"pyinfra"
290468,"mypy-boto3-codecommit"
290446,"shexjsg"
290393,"airflow-exporter"
290310,"spotdl"
290291,"mypy-boto3-ds"
290159,"mmtf-python"
290018,"genshi"
289951,"mcpo"
289841,"mypy-boto3-pinpoint"
289818,"pyzipcode"
289676,"robotframework-sshlibrary"
289581,"dnfile"
289549,"basicsr"
289377,"uiautomation"
289292,"mailchimp3"
289271,"agent-framework-lab"
289175,"clip-interrogator"
289163,"plotbin"
289126,"samplerate"
289102,"mypy-boto3-healthlake"
289010,"circt"
288955,"opentelemetry-contrib-instrumentations"
288905,"mypy-boto3-pi"
288845,"pytest-hypothesis"
288819,"mypy-boto3-kinesisanalyticsv2"
288789,"mypy-boto3-dlm"
288751,"mypy-boto3-fms"
288713,"mypy-boto3-guardduty"
288683,"livy"
288647,"async-asgi-testclient"
288611,"types-aiobotocore-route53"
288590,"scikit-fem"
288559,"httpx-ntlm"
288430,"streamlit-keyup"
287894,"xmlrunner"
287849,"mypy-boto3-acm-pca"
287817,"mypy-boto3-account"
287798,"apache-airflow-providers-weaviate"
287789,"mypy-boto3-cloudcontrol"
287769,"types-mysqlclient"
287741,"mypy-boto3-directconnect"
287715,"plyer"
287666,"types-aiobotocore-events"
287605,"cchecksum"
287421,"apache-airflow-providers-apache-beam"
287391,"mypy-boto3-securityhub"
287304,"eth-tester"
287281,"nilearn"
287058,"lerobot"
287031,"keras-nlp"
287008,"mypy-boto3-license-manager"
286761,"mypy-boto3-kinesisanalytics"
286580,"google-oauth2-tool"
286541,"pytest-structlog"
286537,"shfmt-py"
286404,"pathtools"
286369,"pyteomics"
286303,"django-filter-stubs"
286246,"pyqtwebengine-qt5"
286214,"mypy-boto3-iotwireless"
286144,"mypy-boto3-geo-routes"
286099,"decompyle3"
285996,"config-formatter"
285963,"airbyte-protocol-models-pdv2"
285869,"pytest-twisted"
285813,"matplotlib-venn"
285526,"nptyping"
285285,"pyheck"
285220,"spandrel-extra-arches"
284895,"createsend"
284885,"apache-airflow-providers-edge3"
284881,"mypy-boto3-grafana"
284839,"django-extra-views"
284719,"pscript"
284536,"klaviyo-api"
284524,"django-zxcvbn-password-validator"
284286,"timesfm"
284212,"asyncmock"
284150,"solc-select"
284097,"comrak"
284085,"gfpgan"
284077,"proces"
283931,"queries"
283784,"sqlalchemy-dremio"
283721,"percy-appium-app"
283513,"http-exceptions"
283286,"jsonc-parser"
283248,"mypy-boto3-pricing"
283197,"gibberish-detector"
283167,"loess"
283152,"blendmodes"
283131,"genie"
283110,"mkdocs-swagger-ui-tag"
282989,"reflex-components-core"
282880,"ailment"
282858,"objectpath"
282815,"control"
282657,"tinynetrc"
282443,"streamlit-card"
282224,"qbittorrent-api"
282122,"awkward0"
282107,"okonomiyaki"
282067,"mypy-boto3-connect"
281943,"eth-bloom"
281820,"python-sat"
281727,"uefi-firmware"
281656,"janitor-rs"
281482,"bittensor-drand"
281452,"mypy-boto3-kendra"
281417,"pytest-cython"
281398,"scikit-learn-extra"
281390,"mypy-boto3-sso-oidc"
281375,"wetext"
281281,"pygwalker"
281218,"sahi"
281198,"m2r2"
281150,"pulumi-databricks"
281149,"qstash"
280964,"mypy-boto3-workspaces"
280738,"loop-rate-limiters"
280702,"fastkml"
280593,"geoarrow-pyarrow"
280429,"mypy-boto3-ec2-instance-connect"
280412,"fbmessenger"
280332,"google-cloud-service-usage"
280289,"massive"
280173,"py-evm"
280054,"scikit-survival"
279941,"torchtext"
279883,"mypy-boto3-verifiedpermissions"
279662,"squarify"
279597,"uproot3-methods"
279452,"uproot3"
279366,"docspec-python"
279341,"kivy"
279237,"simplesat"
279176,"django-push-notifications"
279138,"pyxdia"
279022,"openupgradelib"
278981,"secops"
278961,"wxpython"
278947,"skia-pathops"
278870,"faker-enum"
278734,"markdown-include"
278536,"mypy-boto3-meteringmarketplace"
278349,"django-jinja"
278220,"googlenewsdecoder"
278165,"deepdiff6"
278128,"session-info"
278123,"pulumi-cloudflare"
278084,"django-maintenance-mode"
277978,"fleet-python"
277960,"flask-apscheduler"
277909,"humanreadable"
277748,"h2o-wave"
277716,"mypy-boto3-servicecatalog"
277642,"graphql-query"
277515,"trycourier"
277477,"mcpforunityserver"
277360,"lightrag-hku"
277298,"pytest-cpp"
277287,"peakrdl-systemrdl"
277262,"sail-sdk"
277237,"supertokens-python"
277121,"python-alfresco-api"
277028,"mypy-boto3-managedblockchain"
276930,"griffe2md"
276918,"robotframework-appiumlibrary"
276918,"nicknames"
276812,"rust"
276713,"mypy-boto3-codestar-connections"
276705,"pyuca"
276664,"poyo"
276649,"momentchi2"
276641,"openwakeword"
276552,"benchling-sdk"
276550,"r7insight-python"
276344,"anki"
276259,"cron-schedule-triggers"
276115,"pytest-mysql"
276110,"compoundfiles"
276005,"icechunk"
275906,"prodigyopt"
275811,"xxtea"
275669,"pylibjpeg"
275649,"mltable"
275535,"portforward"
275533,"composio-openai-agents"
275459,"celery-once"
275403,"swanlab"
275381,"minijinja"
275320,"pipmaster"
275308,"eks-token"
275226,"newsapi-python"
275019,"pdm-pep517"
275007,"google-cloud-certificate-manager"
274867,"tfp-nightly"
274866,"c2pa-python"
274717,"cloud-accelerator-diagnostics"
274693,"scienceplots"
274689,"bentoml"
274672,"types-aiobotocore-bedrock-agentcore"
274503,"valkey-glide-sync"
274428,"astropy-healpix"
274337,"aerich"
274134,"django-graphql-jwt"
273914,"cloudant"
273913,"tkinterdnd2"
273858,"dimod"
273664,"apache-airflow-providers-apache-druid"
273653,"requests-ntlm3"
273649,"edlib"
273440,"pytest-integration"
273391,"azure-monitor-events-extension"
273284,"postgres"
273214,"robotframework-tidy"
273168,"flask-silk"
273121,"apify"
272666,"metaphone"
272666,"phpserialize"
272563,"canonicaljson"
272475,"snac"
272169,"emot"
272145,"bashkit"
272076,"libigl"
272043,"planetary-computer"
272012,"pandavro"
271984,"overpunch"
271898,"tensor-grep"
271863,"threatwire"
271850,"mypy-boto3-ivs-realtime"
271756,"python-minifier"
271696,"genie-libs-sdk"
271435,"hurry-filesize"
271433,"logging-json"
271158,"mypy-boto3-pipes"
271076,"spacy-transformers"
270986,"mooncake-transfer-engine"
270984,"markdownlit"
270978,"pylightxl"
270932,"ngcsdk"
270881,"mypy-boto3-marketplace-entitlement"
270673,"paradime-io"
270647,"docspec"
270616,"aiodebug"
270549,"sphinx-immaterial"
270511,"tpu-info"
270471,"flask-autoindex"
270441,"openslide-python"
270323,"pook"
270312,"mixer"
270276,"pismosendlogs"
270212,"mypy-boto3-codeconnections"
270195,"genie-libs-parser"
270109,"adam-atan2-pytorch"
270054,"apache-airflow-providers-asana"
270022,"django-admin-interface"
270008,"bioversions"
269928,"doppler-sdk"
269905,"svix-ksuid"
269884,"cyscale"
269769,"mypy-boto3-bedrock-agentcore-control"
269763,"galois"
269708,"neotime"
269703,"pytest-cmake"
269688,"atheris"
269671,"django-eveonline-sde"
269650,"tickflow"
269610,"beaker"
269571,"packaging-legacy"
269550,"mgrs"
269523,"mypy-boto3-resource-explorer-2"
269412,"livekit-plugins-xai"
269331,"mypy-boto3-geo-places"
269306,"pgdb"
269305,"brevo-python"
269164,"flask-security-too"
269024,"judgeval"
268909,"records"
268816,"django-impersonate"
268797,"sarge"
268793,"genie-libs-clean"
268744,"google-cloud-iamconnectorcredentials"
268636,"types-channels"
268574,"genie-libs-filetransferutils"
268563,"pysnyk"
268562,"molotov"
268477,"mypy-boto3-location"
268403,"genie-libs-ops"
268327,"mypy-boto3-datazone"
268310,"genie-libs-conf"
268301,"mypy-boto3-mediaconnect"
268277,"mypy-boto3-accessanalyzer"
268238,"genie-libs-health"
268186,"sslpsk-pmd3"
268099,"cheap-repr"
268054,"google-cloud-mldiagnostics"
267963,"arcp"
267758,"ecpy"
267724,"reproj"
267631,"pytailwindcss"
267620,"datadog-cdk-constructs-v2"
267546,"mypy-boto3-keyspaces"
267481,"azureml-train-restclients-hyperdrive"
267405,"cent"
267373,"py-bip39-bindings"
267279,"types-backports"
267185,"djangorestframework-recursive"
267132,"pydo"
267069,"tavern"
267044,"starlette-csrf"
266908,"tos"
266839,"pdfrw2"
266791,"opencage"
266758,"jsonasobj"
266603,"modal-client"
266395,"streamlit-toggle-switch"
266185,"pytest-excel"
266166,"yang-connector"
266146,"load-dotenv"
266142,"pysmi-lextudio"
266108,"varint"
266027,"atomic-dict"
266017,"qutip"
266004,"snoop"
265955,"imgui-bundle"
265907,"pymonetdb"
265750,"pwlf"
265733,"kfp-kubernetes"
265694,"vanna"
265683,"speechmatics-rt"
265679,"binpacking"
265647,"unicode-segmentation-rs"
265618,"pytest-pythonpath"
265603,"django-datadog-logger"
265495,"pyreadr"
265492,"pytest-redis"
265414,"drake"
265388,"miniopy-async"
265271,"finance-datareader"
265177,"solace-pubsubplus"
265107,"py-ed25519-zebra-bindings"
265069,"nba-api"
264981,"vbuild"
264907,"technical"
264743,"simple-ddl-parser"
264613,"pyexiftool"
264574,"cadquery-ocp-novtk"
264522,"pykalman"
264512,"cerbos"
264500,"onnx-weekly"
264450,"dowhy"
264375,"fastapi-cloudevents"
264175,"types-aiobotocore-iot"
264133,"mypy-boto3-support"
264114,"behave-django"
264080,"mypy-boto3-globalaccelerator"
264025,"pin-pink"
263997,"m2crypto"
263983,"pysubs2"
263957,"morefs"
263910,"asdf-transform-schemas"
263747,"dataframe-image"
263718,"django-pg-zero-downtime-migrations"
263609,"django-cachalot"
263606,"vesin-torch"
263593,"quantities"
263522,"sphinxcontrib-programoutput"
263437,"rtest"
263403,"pynwb"
263336,"django-webtest"
263333,"streamlit-embedcode"
263315,"streamlit-vertical-slider"
263175,"mypy-boto3-medialive"
263100,"rdflib-shim"
263077,"streamlit-faker"
262976,"grpcio-observability"
262910,"pylibfdt"
262895,"esprima2"
262780,"streamlit-camera-input-live"
262700,"sphinx-rtd-dark-mode"
262653,"govuk-bank-holidays"
262617,"dm-haiku"
262549,"java-manifest"
262515,"rest-connector"
262505,"openccu-loom-types"
262440,"simple-settings"
262337,"strands-agents-builder"
262316,"sparse-dot-topn"
262255,"sparqlslurper"
262218,"snakemake"
262141,"esda"
261920,"pgqueuer"
261817,"types-boto3-bedrock"
261738,"substrate-interface"
261365,"jarowinkler"
261297,"rapidyaml"
261209,"ipytree"
261172,"setfit"
261081,"mypy-boto3-datasync"
261074,"mocket"
260978,"argilla"
260855,"fireblocks-sdk"
260808,"clustershell"
260747,"featuremanagement"
260704,"mypy-boto3-gamelift"
260683,"typeapi"
260416,"aioping"
260404,"infi-clickhouse-orm"
260401,"pyx12"
260152,"langchain-daytona"
260109,"pbixray"
260019,"pyoxigraph"
259988,"mypy-boto3-polly"
259960,"mypy-boto3-emr-containers"
259898,"pip-autoremove"
259805,"envparse"
259802,"mypy-boto3-fsx"
259749,"textual-plotext"
259708,"plivo"
259647,"pyjoulescope-driver"
259617,"cookies"
259607,"fs-s3fs"
259580,"python-documentcloud"
259392,"qq-botpy"
259367,"mypy-boto3-imagebuilder"
259237,"databind"
259215,"spsdk-mcu-link"
259207,"sanic-jwt"
259151,"pysnmp-lextudio"
259082,"nr-stream"
259049,"mypy-boto3-customer-profiles"
258959,"mypy-boto3-network-firewall"
258950,"mypy-boto3-rolesanywhere"
258914,"boruta"
258802,"kanboard"
258693,"types-chevron"
258673,"rasa"
258643,"allianceauth-app-utils"
258595,"pyreadline"
258593,"yamlcore"
258503,"django-sesame"
258455,"qiskit-qasm3-import"
258130,"sqlbag"
258110,"qtawesome"
258005,"mypy-boto3-sdb"
257820,"django-lifecycle"
257757,"listcrunch"
257728,"notion2md"
